stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
TOBINN,,Binger,43.114382,5.975531,,,0,,,1,,
TOBINS,,Binger,43.11428,5.976363,,,0,,,1,,
TOBLA2,,Blache,43.122665,5.936257,,,0,,,1,,
TOBLA3,,Blache,43.123003,5.93667,,,0,,,1,,
TOBLA4,,Blache,43.12311,5.936565,,,0,,,1,,
TOBLA5,,Blache,43.123224,5.936473,,,0,,,1,,
TOBLIN,,Beaulieu,43.132488,5.976239,,,0,,,1,,
TOBLIS,,Beaulieu,43.132165,5.976091,,,0,,,1,,
TOBNPE,,Bonaparte,43.116832,5.971044,,,0,,,1,,
TOBNPO,,Bonaparte,43.116314,5.970756,,,0,,,1,,
TOBNRN,,Bonnier,43.128596,5.910112,,,0,,,1,,
TOBNRS,,Bonnier,43.128503,5.910311,,,0,,,1,,
TOBNSN,,Bonnus,43.13968,5.889129,,,0,,,1,,
TOBNSS,,Bonnus,43.139594,5.889182,,,0,,,1,,
TOBNYO,,Bony,43.130879,5.924036,,,0,,,1,,
TOBOUE,,Bourgeois,43.120908,5.948615,,,0,,,1,,
TOBOUN,,Bourgeois,43.120316,5.948107,,,0,,,1,,
TOBOUO,,Bourgeois,43.120738,5.947423,,,0,,,1,,
TOBOUS,,Bourgeois,43.119845,5.948269,,,0,,,1,,
TOBRCN,,"Bon Rencontre",43.128235,5.907688,,,0,,,1,,
TOBRCS,,"Bon Rencontre",43.12816,5.908145,,,0,,,1,,
TOBRE3,,"Bon Rencontre",43.127486,5.905096,,,0,,,1,,
TOBRE4,,"Bon Rencontre",43.127785,5.905785,,,0,,,1,,
TOBRE5,,"Bon Rencontre",43.128128,5.905871,,,0,,,1,,
TOBRE6,,"Bon Rencontre",43.128327,5.90537,,,0,,,1,,
TOBRGE,,Berg,43.128196,5.981887,,,0,,,1,,
TOBRGO,,Berg,43.127799,5.981574,,,0,,,1,,
TOBRNN,,Barnier,43.130715,5.928519,,,0,,,1,,
TOBRNS,,Barnier,43.130504,5.928148,,,0,,,1,,
TOBRRE,,"La Barre",43.121334,5.957132,,,0,,,1,,
TOBRTN,,Barentine,43.124929,5.964105,,,0,,,1,,
TOBRTS,,Barentine,43.124988,5.962736,,,0,,,1,,
TOBRUN,,Brunet,43.128585,5.965752,,,0,,,1,,
TOBRUS,,Brunet,43.128471,5.965865,,,0,,,1,,
TOBSTN,,Brosset,43.12882,5.903054,,,0,,,1,,
TOBSTS,,Brosset,43.128723,5.90293,,,0,,,1,,
TOBTBN,,"Batterie Basse",43.109215,5.966178,,,0,,,1,,
TOBTBS,,"Batterie Basse",43.10904,5.966634,,,0,,,1,,
TOBTLE,,Battarel,43.152122,5.903481,,,0,,,1,,
TOBTLO,,Battarel,43.151936,5.903243,,,0,,,1,,
TOBZG2,,"Bouzigues 2",43.147092,5.902477,,,0,,,1,,
TOBZGE,,Bouzigues,43.14688,5.902204,,,0,,,1,,
TOBZGO,,Bouzigues,43.146343,5.901873,,,0,,,1,,
TOBZLN,,Bazeilles,43.112161,5.937542,,,0,,,1,,
TOBZLS,,Bazeilles,43.113022,5.939612,,,0,,,1,,
TOBZLT,,Bazeilles,43.112163,5.937568,,,0,,,1,,
TOBZUN,,Bazus,43.148068,5.904168,,,0,,,1,,
TOBZUS,,Bazus,43.148327,5.904627,,,0,,,1,,
TOCAME,,Camus,43.132028,5.882034,,,0,,,1,,
TOCAMO,,Camus,43.13187,5.881893,,,0,,,1,,
TOCARE,,Carnot,43.129601,5.920786,,,0,,,1,,
TOCARO,,Carnot,43.129045,5.921269,,,0,,,1,,
TOCASN,,Castigneau,43.126756,5.923406,,,0,,,1,,
TOCASS,,Castigneau,43.126641,5.923341,,,0,,,1,,
TOCDEE,,"Conseil Départemental",43.129501,5.937597,,,0,,,1,,
TOCDEO,,"Conseil Départemental",43.130552,5.936144,,,0,,,1,,
TOCDNS,,"Cdt Nicolas",43.129461,5.927927,,,0,,,1,,
TOCEDE,,"Les Cèdres",43.135446,5.893417,,,0,,,1,,
TOCEDO,,"Les Cèdres",43.135463,5.893325,,,0,,,1,,
TOCERN,,"Cerisiers (La Florane)",43.139686,5.887858,,,0,,,1,,
TOCERS,,"Cerisiers (La Florane)",43.139398,5.886974,,,0,,,1,,
TOCEZN,,"Cézanne (La Beaucaire)",43.133972,5.886148,,,0,,,1,,
TOCFAN,,"Cours Lafayette",43.119739,5.933335,,,0,,,1,,
TOCFAS,,"Cours Lafayette",43.119272,5.933987,,,0,,,1,,
TOCHEN,,Chenier,43.131162,5.961131,,,0,,,1,,
TOCHES,,Chenier,43.131138,5.961286,,,0,,,1,,
TOCHSO,,Chartreuse,43.116376,5.956631,,,0,,,1,,
TOCHTN,,Chatelier,43.139581,5.89702,,,0,,,1,,
TOCHTS,,Chatelier,43.139495,5.89828,,,0,,,1,,
TOCHVE,,"Chênes Verts",43.115695,5.945412,,,0,,,1,,
TOCHVO,,"Chênes Verts",43.115692,5.945305,,,0,,,1,,
TOCICN,,"Cimetière (Central)",43.126082,5.939058,,,0,,,1,,
TOCICS,,"Cimetière (Central)",43.126103,5.939319,,,0,,,1,,
TOCIGE,,Cigalon,43.15073,5.914579,,,0,,,1,,
TOCIGO,,Cigalon,43.150408,5.914389,,,0,,,1,,
TOCILE,,"Cimetière (Lagoubran)",43.123982,5.895988,,,0,,,1,,
TOCILO,,"Cimetière (Lagoubran)",43.124064,5.895944,,,0,,,1,,
TOCIRN,,Circaëte,43.114436,5.939332,,,0,,,1,,
TOCIRS,,Circaëte,43.113722,5.939713,,,0,,,1,,
TOCISE,,Courlis,43.118032,5.942992,,,0,,,1,,
TOCISO,,Courlis,43.117423,5.943006,,,0,,,1,,
TOCLEN,,Clemenceau,43.123573,5.937522,,,0,,,1,,
TOCLES,,Clemenceau,43.123634,5.937001,,,0,,,1,,
TOCLNE,,Collines,43.129856,5.881783,,,0,,,1,,
TOCLNN,,Collines,43.12987,5.882746,,,0,,,1,,
TOCLNO,,Collines,43.130232,5.881781,,,0,,,1,,
TOCLOE,,Closerie,43.119853,5.95926,,,0,,,1,,
TOCMAN,,"Champ de Mars",43.12208,5.940497,,,0,,,1,,
TOCMAS,,"Champ de Mars",43.121363,5.940372,,,0,,,1,,
TOCMPN,,"Ch. Mon Paradis",43.129369,5.896413,,,0,,,1,,
TOCMPS,,"Ch. Mon Paradis",43.129932,5.896375,,,0,,,1,,
TOCMSO,,C.N.M.S.S.,43.11152,5.941975,,,0,,,1,,
TOCNRE,,Cressonnière,43.120898,5.975538,,,0,,,1,,
TOCNRO,,Cressonnière,43.120858,5.975409,,,0,,,1,,
TOCOEN,,"Covoiturage Escaillon",43.128727,5.887469,,,0,,,1,,
TOCOES,,"Covoiturage Escaillon",43.128644,5.887992,,,0,,,1,,
TOCOMN,,"Covoiturage Ste Musse",43.129131,5.9835,,,0,,,1,,
TOCOMS,,"Covoiturage Ste Musse",43.128947,5.982962,,,0,,,1,,
TOCOUN,,Coupiane,43.129275,5.983469,,,0,,,1,,
TOCOUS,,Coupiane,43.129049,5.983824,,,0,,,1,,
TOCOVE,,"Coste Vieille",43.150857,5.910798,,,0,,,1,,
TOCOVF,,"Coste Vieille",43.15087,5.910856,,,0,,,1,,
TOCPBE,,"Cap Brun",43.111031,5.969102,,,0,,,1,,
TOCPBO,,"Cap Brun",43.11067,5.969082,,,0,,,1,,
TOCPIO,,"Campus Porte d'Italie",43.121974,5.939018,,,0,,,1,,
TOCPME,,"Chapelle (des Moulins)",43.158944,5.917731,,,0,,,1,,
TOCPMO,,"Chapelle (des Moulins)",43.158681,5.917718,,,0,,,1,,
TOCPSN,,"Chapelle (Siblas)",43.134786,5.936225,,,0,,,1,,
TOCPSS,,"Chapelle (Siblas)",43.134423,5.936906,,,0,,,1,,
TODARE,,Dardanelles,43.128339,5.924599,,,0,,,1,,
TODARN,,Dardanelles,43.128192,5.925428,,,0,,,1,,
TODARO,,Dardanelles,43.1283,5.924563,,,0,,,1,,
TODARS,,Dardanelles,43.128735,5.925639,,,0,,,1,,
TODBDN,,Darboussèdes,43.135826,5.968182,,,0,,,1,,
TODBDS,,Darboussèdes,43.135745,5.968216,,,0,,,1,,
TODESE,,Désirade,43.151258,5.903121,,,0,,,1,,
TODOUE,,Douala,43.131676,5.895491,,,0,,,1,,
TODOUO,,Douala,43.131678,5.895407,,,0,,,1,,
TODPZN,,Desprez,43.120855,5.959672,,,0,,,1,,
TODUNE,,Dunant,43.124538,5.946338,,,0,,,1,,
TODUNO,,Dunant,43.124463,5.946224,,,0,,,1,,
TODUPS,,Duployé,43.126957,5.956399,,,0,,,1,,
TODUSN,,Dusserre,43.129302,5.898719,,,0,,,1,,
TODUSS,,Dusserre,43.129271,5.899666,,,0,,,1,,
TODVDN,,David,43.139357,5.89149,,,0,,,1,,
TODVDS,,David,43.139261,5.891524,,,0,,,1,,
TOECBN,,"Ecoles (Brunet)",43.127281,5.962182,,,0,,,1,,
TOECBS,,"Ecoles (Brunet)",43.126989,5.961738,,,0,,,1,,
TOECHN,,Echelle,43.13786,5.930668,,,0,,,1,,
TOECHS,,Echelle,43.137336,5.930469,,,0,,,1,,
TOEFET,,"Cours Fénelon",43.110249,5.953182,,,0,,,1,,
TOEFGE,,Escartefigue,43.132436,5.952131,,,0,,,1,,
TOEFGO,,Escartefigue,43.131893,5.951315,,,0,,,1,,
TOEGLN,,Eglise,43.123978,5.953746,,,0,,,1,,
TOEGLS,,Eglise,43.123789,5.953244,,,0,,,1,,
TOELGE,,Esclangon,43.129267,5.945801,,,0,,,1,,
TOELGN,,Esclangon,43.1293,5.945241,,,0,,,1,,
TOELPN,,Elisapivote,43.129949,5.969984,,,0,,,1,,
TOELPS,,Elisapivote,43.130164,5.970786,,,0,,,1,,
TOEPSN,,"Ecoles (Pont de Suve)",43.120144,5.976707,,,0,,,1,,
TOEPSS,,"Ecoles (Pont de Suve)",43.119609,5.977256,,,0,,,1,,
TOESCS,,Escaillon,43.128608,5.892384,,,0,,,1,,
TOEVEE,,Evenou,43.131114,5.949809,,,0,,,1,,
TOEVEO,,Evenou,43.131117,5.949625,,,0,,,1,,
TOEXOS,,Exocet,43.118772,5.952895,,,0,,,1,,
TOFABE,,Fabié,43.124873,5.936101,,,0,,,1,,
TOFABO,,Fabié,43.124565,5.936054,,,0,,,1,,
TOFARS,,"Fort D'Artigues",43.129901,5.953338,,,0,,,1,,
TOFBLN,,"Fort Blanc",43.13835,5.915543,,,0,,,1,,
TOFBYN,,Fabry,43.113339,5.964652,,,0,,,1,,
TOFBYS,,Fabry,43.113178,5.964984,,,0,,,1,,
TOFCHE,,"Fours à Chaux",43.149344,5.906323,,,0,,,1,,
TOFCHO,,"Fours à Chaux",43.149184,5.906089,,,0,,,1,,
TOFDCN,,"Fleurs des Champs",43.122338,5.97272,,,0,,,1,,
TOFDCS,,"Fleurs des Champs",43.122214,5.972753,,,0,,,1,,
TOFERN,,"Ferme des Romarins",43.139697,5.883505,,,0,,,1,,
TOFERS,,"Ferme des Romarins",43.139497,5.883767,,,0,,,1,,
TOFISE,,Fisquet,43.133821,5.912471,,,0,,,1,,
TOFLAO,,"Fort Lamalgue",43.110146,5.942703,,,0,,,1,,
TOFLON,,"Fort St-Louis",43.107376,5.938614,,,0,,,1,,
TOFLOS,,"Fort St-Louis",43.107243,5.93842,,,0,,,1,,
TOFNEE,,Florane,43.140273,5.889104,,,0,,,1,,
TOFNEO,,Florane,43.140265,5.888933,,,0,,,1,,
TOFOCN,,Foch,43.127346,5.920275,,,0,,,1,,
TOFOCS,,Foch,43.127295,5.920456,,,0,,,1,,
TOFOPN,,"Font Pré",43.126017,5.970243,,,0,,,1,,
TOFOPS,,"Font Pré",43.125928,5.970154,,,0,,,1,,
TOFORN,,Forgentier,43.138073,5.893756,,,0,,,1,,
TOFORS,,Forgentier,43.137656,5.894536,,,0,,,1,,
TOFOUE,,Fourrière,43.119261,5.946893,,,0,,,1,,
TOFOUO,,Fourrière,43.119111,5.946461,,,0,,,1,,
TOFPLS,,Freppel,43.110895,5.951515,,,0,,,1,,
TOFREN,,Farrère,43.114406,5.950536,,,0,,,1,,
TOFRES,,Farrère,43.114262,5.95114,,,0,,,1,,
TOFRNS,,Florian,43.117727,5.955191,,,0,,,1,,
TOFROE,,"Fort Rouge",43.142351,5.91745,,,0,,,1,,
TOFROO,,"Fort Rouge",43.142308,5.917281,,,0,,,1,,
TOFRTE,,Florent,43.147933,5.913722,,,0,,,1,,
TOFRTO,,Florent,43.147765,5.913602,,,0,,,1,,
TOGAFN,,Gafodio,43.115214,5.973496,,,0,,,1,,
TOGAFS,,Gafodio,43.115326,5.972892,,,0,,,1,,
TOGANN,,Gantelme,43.141846,5.892315,,,0,,,1,,
TOGANS,,Gantelme,43.141805,5.892547,,,0,,,1,,
TOGARE,,"Gare (Toulon)",43.127844,5.929498,,,0,,,1,,
TOGARN,,"Gare (Toulon)",43.128006,5.929262,,,0,,,1,,
TOGARO,,"Gare (Toulon)",43.127825,5.928983,,,0,,,1,,
TOGARS,,"Gare (Toulon)",43.127225,5.929056,,,0,,,1,,
TOGENN,,Genevoix,43.128713,5.980104,,,0,,,1,,
TOGENS,,Genevoix,43.128725,5.981057,,,0,,,1,,
TOGINE,,Génin,43.138278,5.919145,,,0,,,1,,
TOGINN,,Génin,43.138115,5.919015,,,0,,,1,,
TOGINO,,Génin,43.138054,5.91907,,,0,,,1,,
TOGINS,,Génin,43.138032,5.918929,,,0,,,1,,
TOGLAE,,Glacière,43.133722,5.917201,,,0,,,1,,
TOGLAO,,Glacière,43.133659,5.917092,,,0,,,1,,
TOGOEE,,Goéland,43.118974,5.939675,,,0,,,1,,
TOGOUE,,Gouverneur,43.13063,5.953228,,,0,,,1,,
TOGOUO,,Gouverneur,43.130998,5.953117,,,0,,,1,,
TOGR03,,"Gare Routière (Toulon)",43.127674,5.931007,,,0,,,1,,
TOGR04,,"Gare Routière (Toulon)",43.127663,5.931065,,,0,,,1,,
TOGR05,,"Gare Routière (Toulon)",43.127616,5.931153,,,0,,,1,,
TOGR06,,"Gare Routière (Toulon)",43.127598,5.931221,,,0,,,1,,
TOGR09,,"Gare Routière (Toulon)",43.12751,5.931445,,,0,,,1,,
TOGRIE,,Grignan,43.110798,5.932379,,,0,,,1,,
TOGRIO,,Grignan,43.110237,5.931926,,,0,,,1,,
TOGROE,,Groignard,43.14019,5.903672,,,0,,,1,,
TOGROO,,Groignard,43.139458,5.903975,,,0,,,1,,
TOGUIN,,"Cdt Guilbaud",43.111927,5.948223,,,0,,,1,,
TOGUYE,,Guynemer,43.14611,5.912585,,,0,,,1,,
TOGUYO,,Guynemer,43.145897,5.912285,,,0,,,1,,
TOHCOE,,"HLM la Cordeille",43.139188,5.882819,,,0,,,1,,
TOHCOO,,"HLM la Cordeille",43.139016,5.88272,,,0,,,1,,
TOHDAE,,"Hameau Dardennes",43.163701,5.927898,,,0,,,1,,
TOHDAO,,"Hameau Dardennes",43.163493,5.927278,,,0,,,1,,
TOHELN,,"Ste Hélène",43.108598,5.941574,,,0,,,1,,
TOHELS,,"Ste Hélène",43.108495,5.941788,,,0,,,1,,
TOHLME,,"HLM Mon Paradis",43.136427,5.894372,,,0,,,1,,
TOHLMO,,"HLM Mon Paradis",43.136568,5.89425,,,0,,,1,,
TOHOME,,"Hôpital Ste Musse",43.124892,5.97492,,,0,,,1,,
TOHOMO,,"Hôpital Ste Musse",43.124973,5.974829,,,0,,,1,,
TOHOTE,,"Hôpital Ste Musse Terminus",43.125976,5.975631,,,0,,,1,,
TOHUIE,,Huilerie,43.145085,5.911598,,,0,,,1,,
TOIBIE,,Ibis,43.119351,5.940613,,,0,,,1,,
TOIBIO,,Ibis,43.119125,5.940597,,,0,,,1,,
TOIRBE,,"Iris (La Beaucaire)",43.132967,5.885278,,,0,,,1,,
TOIRBO,,"Iris (La Beaucaire)",43.132762,5.885176,,,0,,,1,,
TOIRCN,,"Iris (Fours à Chaux)",43.15061,5.907706,,,0,,,1,,
TOIRCS,,"Iris (Fours à Chaux)",43.150606,5.907878,,,0,,,1,,
TOISTN,,Isthmia,43.110295,5.973584,,,0,,,1,,
TOISTS,,Isthmia,43.110218,5.973056,,,0,,,1,,
TOITAE,,"Porte d'Italie",43.122313,5.936707,,,0,,,1,,
TOITAO,,"Porte d'Italie",43.122093,5.936629,,,0,,,1,,
TOJACN,,Jacquemin,43.141076,5.917372,,,0,,,1,,
TOJACS,,Jacquemin,43.141192,5.916789,,,0,,,1,,
TOJAMS,,"Jardin Mistral",43.109225,5.945847,,,0,,,1,,
TOJOUN,,Jouve,43.129544,5.958326,,,0,,,1,,
TOJOUS,,Jouve,43.129535,5.958533,,,0,,,1,,
TOJQIE,,Jonquière,43.144133,5.906531,,,0,,,1,,
TOJQIO,,Jonquière,43.144174,5.906255,,,0,,,1,,
TOJQTN,,Jonquet,43.137423,5.912697,,,0,,,1,,
TOJQTS,,Jonquet,43.13707,5.912058,,,0,,,1,,
TOKLEN,,Kléber,43.126364,5.948169,,,0,,,1,,
TOKLES,,Kléber,43.126405,5.948384,,,0,,,1,,
TOLABE,,Lambert,43.164283,5.933451,,,0,,,1,,
TOLABO,,Lambert,43.164898,5.934431,,,0,,,1,,
TOLAPN,,Laporterie,43.127073,5.94171,,,0,,,1,,
TOLAPS,,Laporterie,43.126937,5.941567,,,0,,,1,,
TOLAUE,,Lautier,43.134307,5.932281,,,0,,,1,,
TOLAUO,,Lautier,43.134473,5.932164,,,0,,,1,,
TOLAVN,,Lavoir,43.135264,5.934648,,,0,,,1,,
TOLAVS,,Lavoir,43.13515,5.934798,,,0,,,1,,
TOLBAE,,"La Barre (Serinette)",43.118588,5.966701,,,0,,,1,,
TOLBAO,,"La Barre (Serinette)",43.118196,5.96658,,,0,,,1,,
TOLBNN,,Liban,43.136323,5.924363,,,0,,,1,,
TOLBNS,,Liban,43.135977,5.924689,,,0,,,1,,
TOLIBI,,Liberté,43.125444,5.930089,,,0,,,1,,
TOLIBN,,Liberté,43.125501,5.930137,,,0,,,1,,
TOLIBS,,Liberté,43.125204,5.930611,,,0,,,1,,
TOLICN,,"Les Lices",43.129663,5.931448,,,0,,,1,,
TOLMAT,,"La Marquisanne",43.130924,5.890073,,,0,,,1,,
TOLMGN,,Lamalgue,43.112111,5.936918,,,0,,,1,,
TOLMGS,,Lamalgue,43.112136,5.937981,,,0,,,1,,
TOLMYE,,Lamy,43.136309,5.919686,,,0,,,1,,
TOLMYO,,Lamy,43.136156,5.919626,,,0,,,1,,
TOLOGN,,Logis,43.143227,5.885883,,,0,,,1,,
TOLOGS,,Logis,43.14291,5.88639,,,0,,,1,,
TOLROE,,"Lycée Rouvière",43.127103,5.977262,,,0,,,1,,
TOLROO,,"Lycée Rouvière",43.127115,5.977104,,,0,,,1,,
TOLYAE,,Lyautey,43.127622,5.922507,,,0,,,1,,
TOLYAO,,Lyautey,43.127594,5.922289,,,0,,,1,,
TOLYAS,,Lyautey,43.128014,5.922869,,,0,,,1,,
TOLYSN,,Lysia,43.12154,5.893761,,,0,,,1,,
TOLYSS,,Lysia,43.121048,5.893339,,,0,,,1,,
TOMACN,,Macé,43.137603,5.905578,,,0,,,1,,
TOMACS,,Macé,43.137469,5.90576,,,0,,,1,,
TOMAGN,,Magaud,43.110072,5.979386,,,0,,,1,,
TOMAGS,,Magaud,43.109736,5.979632,,,0,,,1,,
TOMAIN,,"Maison Blanche",43.110158,5.976719,,,0,,,1,,
TOMAIS,,"Maison Blanche",43.110036,5.976757,,,0,,,1,,
TOMALN,,Malon,43.122009,5.954635,,,0,,,1,,
TOMALS,,Malon,43.121668,5.955076,,,0,,,1,,
TOMARE,,"Collège Marquisanne",43.129073,5.891239,,,0,,,1,,
TOMART,,"Collège Marquisanne",43.129551,5.890859,,,0,,,1,,
TOMASN,,Masséna,43.112215,5.934701,,,0,,,1,,
TOMASS,,Masséna,43.112108,5.935095,,,0,,,1,,
TOMAYN,,Mayol,43.118892,5.935058,,,0,,,1,,
TOMAYS,,Mayol,43.118354,5.935552,,,0,,,1,,
TOMCUN,,Marceau,43.126549,5.951232,,,0,,,1,,
TOMCUS,,Marceau,43.126295,5.952721,,,0,,,1,,
TOMEAE,,"Mont des Eaux",43.142659,5.91318,,,0,,,1,,
TOMEAO,,"Mont des Eaux",43.142718,5.913048,,,0,,,1,,
TOMELN,,Martelle,43.152154,5.912636,,,0,,,1,,
TOMELS,,Martelle,43.151949,5.911834,,,0,,,1,,
TOMERE,,Mermoz,43.122803,5.948134,,,0,,,1,,
TOMERN,,Mermoz,43.123332,5.947416,,,0,,,1,,
TOMERO,,Mermoz,43.123117,5.948072,,,0,,,1,,
TOMERS,,Mermoz,43.123208,5.947405,,,0,,,1,,
TOMFAN,,"Mas du Faron",43.142444,5.92167,,,0,,,1,,
TOMGTE,,Marguerites,43.133881,5.903013,,,0,,,1,,
TOMGTO,,Marguerites,43.133692,5.903143,,,0,,,1,,
TOMICN,,Michelet,43.10858,5.947452,,,0,,,1,,
TOMICS,,Michelet,43.108463,5.947179,,,0,,,1,,
TOMINE,,Mine,43.142108,5.891967,,,0,,,1,,
TOMINO,,Mine,43.141921,5.891934,,,0,,,1,,
TOMIRN,,Mireille,43.115143,5.944228,,,0,,,1,,
TOMIRS,,Mireille,43.11509,5.944045,,,0,,,1,,
TOMIS1,,"Notre Dame des Missions 1",43.131968,5.951434,,,0,,,1,,
TOMIST,,"Notre Dame des Missions",43.131964,5.951612,,,0,,,1,,
TOMITN,,Mître,43.10717,5.934525,,,0,,,1,,
TOMITS,,Mître,43.107045,5.934658,,,0,,,1,,
TOMLCE,,Malèche,43.115042,5.981141,,,0,,,1,,
TOMLCO,,Malèche,43.115041,5.98095,,,0,,,1,,
TOMNYE,,Maunoury,43.114079,5.946615,,,0,,,1,,
TOMNYO,,Maunoury,43.11375,5.947197,,,0,,,1,,
TOMORN,,Morillot,43.113366,5.949289,,,0,,,1,,
TOMORS,,Morillot,43.113298,5.949621,,,0,,,1,,
TOMOUI,,Mourillon,43.108315,5.952097,,,0,,,1,,
TOMOUN,,Mourillon,43.108546,5.951646,,,0,,,1,,
TOMOUS,,Mourillon,43.108272,5.952028,,,0,,,1,,
TOMREE,,"Mon Repos",43.144468,5.901769,,,0,,,1,,
TOMREO,,"Mon Repos",43.143801,5.901642,,,0,,,1,,
TOMRQN,,Minorque,43.137617,5.895791,,,0,,,1,,
TOMSRN,,Montserrat,43.144698,5.884548,,,0,,,1,,
TOMTGE,,Montaigne,43.145179,5.904295,,,0,,,1,,
TOMTGO,,Montaigne,43.1451,5.904328,,,0,,,1,,
TOMTIE,,Martille,43.111905,5.952943,,,0,,,1,,
TOMUSE,,Muséum,43.141321,5.910579,,,0,,,1,,
TOMUSO,,Muséum,43.141059,5.910287,,,0,,,1,,
TOMUST,,Muséum,43.141604,5.910183,,,0,,,1,,
TOMYRS,,Meyer,43.12803,5.943707,,,0,,,1,,
TONICN,,Nice,43.132271,5.979228,,,0,,,1,,
TOOBSS,,Observatoire,43.127491,5.922154,,,0,,,1,,
TOOCJE,,"Octroi (Jonquet)",43.145359,5.912068,,,0,,,1,,
TOOCJO,,"Octroi (Jonquet)",43.144729,5.911771,,,0,,,1,,
TOOCLN,,"Octroi (Lagoubran)",43.120331,5.888114,,,0,,,1,,
TOOCLS,,"Octroi (Lagoubran)",43.12065,5.889336,,,0,,,1,,
TOOEIE,,Oeillets,43.125416,5.981808,,,0,,,1,,
TOOEIO,,Oeillets,43.125104,5.981829,,,0,,,1,,
TOOLVN,,Olive,43.146425,5.900038,,,0,,,1,,
TOOLVS,,Olive,43.146448,5.900272,,,0,,,1,,
TOOREE,,"Oliviers (Revest)",43.160764,5.923444,,,0,,,1,,
TOOREO,,"Oliviers (Revest)",43.161515,5.924381,,,0,,,1,,
TOORIN,,D'Oriano,43.112843,5.951392,,,0,,,1,,
TOORON,,"Ollivier (La Rode)",43.119603,5.945149,,,0,,,1,,
TOOROS,,"Ollivier (la Rode)",43.119482,5.94498,,,0,,,1,,
TOORTE,,Ortolan,43.134106,5.964431,,,0,,,1,,
TOORTO,,Ortolan,43.133832,5.964178,,,0,,,1,,
TOOVAN,,Olivades,43.142069,5.888914,,,0,,,1,,
TOOVAS,,Olivades,43.141978,5.889028,,,0,,,1,,
TOPALE,,Palasse,43.123396,5.970438,,,0,,,1,,
TOPALO,,Palasse,43.123284,5.970348,,,0,,,1,,
TOPARE,,Paris,43.130991,5.912331,,,0,,,1,,
TOPARO,,Paris,43.130958,5.911917,,,0,,,1,,
TOPASN,,Passerelle,43.129102,5.89635,,,0,,,1,,
TOPASS,,Passerelle,43.129041,5.896549,,,0,,,1,,
TOPBMN,,"Petit Bois (Mourillon)",43.109313,5.957266,,,0,,,1,,
TOPBMS,,"Petit Bois (Mourillon)",43.109206,5.957508,,,0,,,1,,
TOPBOE,,"Pont de Bois",43.131461,5.903949,,,0,,,1,,
TOPBOO,,"Pont de Bois",43.131509,5.903794,,,0,,,1,,
TOPBZE,,"Place Bouzigues",43.146959,5.902507,,,0,,,1,,
TOPBZO,,"Place Bouzigues",43.14687,5.902469,,,0,,,1,,
TOPCAN,,Pontcarral,43.126248,5.897356,,,0,,,1,,
TOPCAS,,Pontcarral,43.12623,5.898707,,,0,,,1,,
TOPCOE,,"Port de Commerce",43.117008,5.935533,,,0,,,1,,
TOPCOO,,"Port de Commerce",43.117076,5.93536,,,0,,,1,,
TOPDAN,,"Pont de Dardennes",43.163353,5.92737,,,0,,,1,,
TOPDAS,,"Pont de Dardennes",43.162951,5.926476,,,0,,,1,,
TOPDSN,,"Palais des Sports",43.128587,5.91336,,,0,,,1,,
TOPDSS,,"Palais des Sports",43.128466,5.912738,,,0,,,1,,
TOPEBN,,"Petit Bois",43.114315,5.953316,,,0,,,1,,
TOPEBS,,"Petit Bois",43.114304,5.954149,,,0,,,1,,
TOPEGE,,Péguy,43.130238,5.948201,,,0,,,1,,
TOPEGO,,Péguy,43.130027,5.947703,,,0,,,1,,
TOPELE,,Pélican,43.116754,5.94136,,,0,,,1,,
TOPELO,,Pélican,43.117168,5.94103,,,0,,,1,,
TOPESN,,"Pont Escaillon",43.128535,5.891433,,,0,,,1,,
TOPESS,,"Pont Escaillon",43.128695,5.889834,,,0,,,1,,
TOPFEN,,Préfecture,43.131143,5.932818,,,0,,,1,,
TOPFES,,Préfecture,43.131167,5.931981,,,0,,,1,,
TOPFMN,,"Préfecture Maritime",43.121952,5.929098,,,0,,,1,,
TOPFMS,,"Préfecture Maritime",43.121602,5.929495,,,0,,,1,,
TOPGAE,,"Pont des Gaux",43.15373,5.915143,,,0,,,1,,
TOPGAO,,"Pont des Gaux",43.153731,5.915075,,,0,,,1,,
TOPIAN,,"Pins d'Alep",43.145531,5.89757,,,0,,,1,,
TOPIAS,,"Pins d'Alep",43.145534,5.897764,,,0,,,1,,
TOPIAT,,"Pins d'Alep",43.144359,5.897468,,,0,,,1,,
TOPIBE,,"Pinède (La Barre)",43.117707,5.95911,,,0,,,1,,
TOPICN,,"Les Pins (Claret)",43.136401,5.921827,,,0,,,1,,
TOPICS,,"Les Pins (Claret)",43.136503,5.922488,,,0,,,1,,
TOPIRN,,"Les Pins (Les Routes)",43.139009,5.90266,,,0,,,1,,
TOPIRS,,"Les Pins (Les Routes)",43.139242,5.901671,,,0,,,1,,
TOPIVE,,"Les Pins (Valbertrand)",43.143612,5.895174,,,0,,,1,,
TOPIVO,,"Les Pins (Valbertrand)",43.143786,5.895211,,,0,,,1,,
TOPIXO,,"Pie X",43.120398,5.941181,,,0,,,1,,
TOPMAE,,"Port Marchand",43.11677,5.937129,,,0,,,1,,
